id	t	x	max_velocity	interactions	beam_crosses	moving	asleep	is_interpolated
2026-06-18_20-59-32_00605e|01	61690	0.631386861313869	0.872727669406329	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61700	0.631386861313869	0.95913280491189	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61710	0.631386861313869	0.95472598996886	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61720	0.631386861313869	0.99512753963932	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61730	0.631386861313869	0.948153702482639	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61740	0.631386861313869	0.963559960788491	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61750	0.62956204379562	2.06005466712805	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61760	0.618613138686131	0.901319454702948	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61770	0.618613138686131	0.905479756279694	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61780	0.618613138686131	0.87675599729846	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61790	0.618613138686131	0.862737638384363	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61800	0.618613138686131	0.882833379535567	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61810	0.618613138686131	0.97696441508344	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61820	0.618613138686131	0.932993773211454	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61830	0.616788321167883	0.95913280491189	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61840	0.616788321167883	0.95472598996886	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61850	0.618613138686131	0.941626658305236	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61860	0.616788321167883	0.990555343912675	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61870	0.616788321167883	0.932993773211454	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61880	0.616788321167883	0.911756242102237	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61890	0.616788321167883	1.08113205783116	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61900	0.616788321167883	1.00202543420941	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61910	0.616788321167883	1.05652248768116	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61920	0.616788321167883	1.64391267984979	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61930	0.614963503649635	1.53066004278956	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61940	0.613138686131387	1.53418857860452	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61950	0.611313868613139	1.60649265875042	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61960	0.60948905109489	1.01129706139809	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61970	0.60948905109489	1.03485319604279	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61980	0.60948905109489	0.97696441508344	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	61990	0.60948905109489	1.50272234847153	0	0	TRUE	FALSE	FALSE
